,age,education,wantsMore,y,age_string_encoded,education_string_encoded,wantsMore_string_encoded,age_one_hot,education_one_hot,wantsMore_one_hot
461,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
462,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
463,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
464,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
465,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
466,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
467,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
468,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
469,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
470,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
471,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
472,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
473,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
474,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
475,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
476,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
477,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
478,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
479,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
480,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
481,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
482,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
483,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
484,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
485,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
486,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
487,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
488,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
489,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
490,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
491,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
492,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
493,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
494,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
495,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
496,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
497,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
498,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
499,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
500,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
501,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
502,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
503,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
504,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
505,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
506,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
507,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
508,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
509,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
510,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
511,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
512,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
513,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
514,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
515,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
516,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
517,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
518,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
519,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
520,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
521,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
522,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
523,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
524,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
525,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
526,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
527,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
528,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
529,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
530,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
531,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
532,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
533,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
534,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
535,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
536,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
537,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
538,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
539,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
540,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
541,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
542,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
543,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
544,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
545,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
546,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
547,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
548,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
549,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
550,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
551,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
552,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
553,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
554,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
555,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
556,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
557,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
558,25-29,high,yes,0,1.0,0.0,0.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])"
559,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
560,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
561,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
562,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
563,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
564,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
565,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
566,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
567,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
568,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
569,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
570,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
571,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
572,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
573,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
574,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
575,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
576,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
577,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
578,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
579,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
580,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
581,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
582,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
583,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
584,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
585,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
586,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
587,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
588,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
589,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
590,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
591,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
592,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
593,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
594,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
595,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
596,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
597,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
598,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
599,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
600,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
601,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
602,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
603,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
604,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
605,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
606,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
607,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
608,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
609,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
610,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
611,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
612,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
613,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
614,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
615,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
616,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
617,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
618,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
619,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
620,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
621,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
622,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
623,25-29,high,no,0,1.0,0.0,1.0,"(3,[1],[1.0])","(1,[0],[1.0])","(1,[],[])"
624,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
625,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
626,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
627,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
628,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
629,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
630,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
631,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
632,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
633,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
634,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
635,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
636,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
637,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
638,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
639,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
640,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
641,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
642,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
643,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
644,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
645,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
646,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
647,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
648,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
649,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
650,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
651,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
652,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
653,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
654,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
655,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
656,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
657,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
658,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
659,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
660,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
661,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
662,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
663,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
664,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
665,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
666,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
667,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
668,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
669,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
670,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
671,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
672,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
673,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
674,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
675,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
676,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
677,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
678,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
679,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
680,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
681,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
682,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
683,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
684,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
685,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
686,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
687,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
688,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
689,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
690,30-39,low,yes,0,0.0,1.0,0.0,"(3,[0],[1.0])","(1,[],[])","(1,[0],[1.0])"
